order_id,payment_sequential,payment_type,payment_installments,payment_value
419c1fa500ceff6a8d5ee78cf19d2a6d,1,credit_card,1,138.08
f86e32e1a0770b05e7f1b098482cc6f2,1,credit_card,1,59.69
14b3ab242ab978f908ac651dcae21b8f,1,credit_card,1,36.0
351c9272da4d3af9d74d3b30ee84cdde,1,credit_card,4,106.38
e677ab34eb52c66dd39e65b9aa84fe4c,1,boleto,1,922.02
916c2499702d55aec9cbad34aedd29ec,1,boleto,1,129.45
8021c3dc6a034e6f153035028d421c94,1,credit_card,1,64.29
76ed9741ef1e5ae8641e9c885d775c82,1,credit_card,1,146.92
8fe860202f0d87213c4056f1030ae367,1,credit_card,3,242.48
7a37faa848114c1dfbe6b90f15af98fa,1,credit_card,5,214.14
cde7e4455fa7083f7ab8c2d5eb0c8d12,1,boleto,1,61.8
5b686ee96f05cb6987dda1919ebf2bdf,1,credit_card,9,90.26
5df16667b4591b93ff7b1930d8b7da36,1,credit_card,1,153.22
b99f2ac35db6241badc2e0a4d74e79a7,1,credit_card,6,126.58
b08e0b030ec3af9bc4ca51134a0bfced,1,boleto,1,67.82
35a20de8aa4da49067825dec7e7928b0,1,boleto,1,178.27
7e09cc861487709e81e6c729d2635208,1,credit_card,1,90.6
d98e1bbea27add1b46f2f78aa0a3517b,1,credit_card,3,67.3
76fa5b8de9baa31b68062dbb6e708dc8,1,boleto,1,52.23
3d3977c331c2a5e7da23ea7057a4c317,1,credit_card,1,35.55
72221bc9de65dc6a45b9156909d2b6c9,1,boleto,1,50.0
d60b2bc250dbee7d1cffe229a0575233,1,boleto,1,32.09
b8f4980c2ec178504101b730e4e49918,1,credit_card,3,115.67
989c69b80eadc79ccae5fe89c92a35ce,1,credit_card,1,22.66
90b3ad8bf9574cb0d847fca8a31bdb75,1,credit_card,1,104.17
58bb1a30c2cb9520d5de66b39ed7cc0e,1,credit_card,3,39.23
8e1ded141534096603108f1ee5c27735,1,credit_card,1,27.68
2bfd14409ba8ba1153ce42b2abc44bb8,1,credit_card,5,167.81
d899e9de06c12640420a628524e4c092,1,boleto,1,114.86
4dbf5de576e0e8d18ad0932e1ed8e89d,1,credit_card,4,328.14
cab8cba54a55cc19762e10bf029dae6d,1,debit_card,1,259.9
02875e2e1d01d7a1533215fb97510b06,1,boleto,1,207.65
b46eafc0b21e1cddcd5f94167c67c729,1,credit_card,1,99.22
f11d659584813daadb19252b9659a670,1,credit_card,1,57.0
3335f13449d5b75804a0a49611cf11a4,1,credit_card,1,57.6
fd038d8e957d1407c9928ef57603146e,1,credit_card,8,364.78
8173203a530c14fc205d5f87801b227a,1,credit_card,1,185.27
2af90e72b95362d3b1fe9561ebb3c142,1,voucher,1,191.84
ea48f52bfae7e6ed254f9e8d052875b9,1,credit_card,2,24.42
95fd03e2237bc14cf9c1b6d6abd6ae93,1,credit_card,1,44.0
c94ddd241e51ad691efa43aaee5b7f7d,1,credit_card,9,231.27
b2377b1954ac905f64a3797f58fc36d9,1,boleto,1,175.08
8b2a3c0228399148a783f5ed8c1ce83b,1,debit_card,1,42.09
56181fe566dd895c41cb4c0665207b81,1,boleto,1,70.41
543a9bf05657bd3c5099de23d13139a1,1,credit_card,6,321.69
baa7b830de0ad8d2e0b18ebe21372cf6,2,voucher,1,100.0
19427c3cc9b9461a9151cbff2d5d2c8a,1,credit_card,2,83.41
ea048e4dd31fbc0e639a1aade37c7f3e,1,boleto,1,219.23
18914d929964317dc0a002fcbbd70d06,1,credit_card,1,41.22
feeafa1686889fcf9d24e97b81c34f63,1,credit_card,2,225.67
a7e51dc801d3f66371a8896d54d04004,1,credit_card,1,82.98
569d43a54c364df5b367ab33e96eacf0,1,voucher,1,61.73
661620f1b2ab6bd136e9566f2188c215,1,boleto,1,62.93
5a63932fb14d73f88cac39e052c92be4,1,boleto,1,83.38
ad6b07be756ec7284a64503ac34f6975,1,boleto,1,723.48
ef2165ddd56495b711b9a61098a7e6f2,1,credit_card,1,58.69
771d0ce9e2f9b65e92d4acec6372d453,1,credit_card,3,39.22
1809078b655469f11b429102fb296998,1,boleto,1,15.77
65784d2ba207f200197a7f5ebb1f35fc,1,credit_card,2,143.12
e21fd08d7e36f975120cb6392ee71ad7,1,credit_card,10,231.27
6aef284c51f971e11cffc4e49caea7af,1,boleto,1,57.55
2dde1ee3144f40fc9a80df16bb989f4a,1,credit_card,1,51.19
2e2d43380f2a8c56a9378e75b9b474fe,1,voucher,1,49.42
1e2b94b476c8738fbc5aed69524f2da4,1,credit_card,3,58.1
f36e6ba50146eb8900cad146dd95e9e8,1,credit_card,10,114.29
c00ec2c5d2f145b694e4f478c71c5711,1,credit_card,10,704.32
44918cef2a112fc3f8e4a9b676e5ab23,1,credit_card,6,125.43
04f92792b1960e9302825742e0751a5c,1,credit_card,3,246.88
1aa78d3a94e9d8054d63fd230c076bf6,1,credit_card,5,310.9
edecb0568b1317aa28a800d5fed23758,1,boleto,1,28.5
f175c06d9a1a1c98a7ba8dd83950718f,1,credit_card,3,131.29
91d3db538cfff9a4f1cd5d5ad9481b05,3,voucher,1,9.94
34d7c2c94f8f4d4f2153adcb60b22145,1,credit_card,1,31.75
48614d2cd50444dc19b6585e6398bf33,2,voucher,1,27.54
77ff5083402e50189ad3477e7dfcbaad,1,boleto,1,44.38
c45c354aed442407610326035c6c44d6,1,credit_card,8,893.0
652a34a98deb42a4ce9408d3287a100d,1,credit_card,2,66.78
63dd1232853b91debb2470c70da85dca,1,credit_card,3,117.94
28fb72e69040221a2e471a51c251f8da,1,credit_card,4,64.28
c5dc5eee680080a268100b420f8e960a,1,credit_card,3,112.17
88d7e753142771dcd0b1e0ad155fc626,2,voucher,1,76.3
70c9e0c247d9f1e785e3a31d2a333ec6,1,credit_card,1,69.9
14bc0695cb3e3a338887d250c7cfafb9,1,credit_card,8,309.28
d1d9e82abdaaa28b562b48d23f5e8203,1,boleto,1,522.74
92108d9a563df7232a318d0736680ea5,1,credit_card,2,209.91
e871767324d95447813ac1bf3d68b3cb,1,credit_card,1,33.54
27d6233886151ecc1ed368ce120ec5cf,1,credit_card,8,235.29
8fc946cd9c823c0d350def51cea2f603,1,credit_card,1,13.68
9ba5f335615c19f72ea3979596379dec,1,credit_card,1,60.1
40e61df3e13139ca0731f9f2d68732b5,1,credit_card,2,132.19
91acb43b0fa6d82446d98eab297c7cd4,1,credit_card,5,142.89
bd538b23115ef07a07199e3e2bdc2d4d,1,boleto,1,65.44
d2a113300be1ad556e4d030e6b83a0e0,1,credit_card,2,246.92
e73c4ecd46f3549fd9ebcdfab800cd28,1,credit_card,4,181.1
b76cebb0a09007c35a19e98b178acd63,1,boleto,1,94.4
3208081336d844f7752b1e939dd1bbac,1,credit_card,1,92.83
232ed087a5c59841a1a56af1fe8d797d,2,voucher,1,100.0
23cb56e66a2abb69511896a6aef2aa67,1,credit_card,1,40.1
1cf471f71a04b68d1cda071b51d7e391,1,credit_card,5,115.46
8abe9f445c2794a43728dd2b37938528,1,credit_card,4,221.79
9a5ceb5fb7ad11f5fd1be2c87e632562,1,credit_card,6,181.95
22df89b611e2a03b4957043cf949e51f,1,credit_card,1,66.41
7dde8d5a4f827143962fb226ff159518,1,credit_card,1,158.55
2d856083b0b7c9f8a7bd4f59986eafec,1,credit_card,3,115.62
0bfd90889de46373db5089b3bb941135,1,credit_card,1,29.88
996776d8458d4b210ab2db71b6cc5e4a,1,credit_card,1,83.24
96950c37f6e45106dab4a4fd012e1ab9,1,boleto,1,270.55
e56d6fad37333104e525678504e3b8c3,1,credit_card,1,109.02
0e52eaa92a794742da29c413a23a7b80,1,credit_card,2,137.93
a719d9c7b821a18da2ea4ddba7f3400d,1,credit_card,10,216.83
f3444b42b17fcf5eb8f23ec2d69e21a7,1,credit_card,8,670.99
c4474cfbad07cea75b27b984b1c687be,1,boleto,1,40.65
bca8bef56cc32e6f9374350f671f7229,1,credit_card,1,189.01
815ba48fd172b6a71f09180c118a31ca,1,boleto,1,66.82
6f9f51617d16189c2f4cd4e84f92afce,1,credit_card,1,52.39
29182856a24c6eeb1d7b81ba1fe63190,3,voucher,1,5.28
343ee80178e16012130cb0007eac5888,1,credit_card,2,322.2
4e8ddb71f9d7cc7452a7005c2a459212,1,credit_card,5,242.98
5f77756df7ee84e204c730c024312542,1,credit_card,2,420.58
6173b12d20352050fd83d1a49eac065c,1,credit_card,1,303.86
6f09a390f155a581c268dade6de048e1,1,credit_card,3,40.0
e351155ff64b9c7d91161289dc6e69c2,1,credit_card,2,204.88
82857312ad869f872b950b616dc58273,1,credit_card,2,122.67
55c6e67bafee89a038e61842a60214b5,1,credit_card,5,163.44
a7b984cb7dba04216ef3408f9fdc724f,1,credit_card,1,158.17
da97ba90124c049efe564e689b626042,1,credit_card,1,1.44
eabcc26c288f8e0b366520f24014f8b0,1,credit_card,4,153.9
d5cae76a3a1157f7947579bf8ae13f18,1,credit_card,1,28.0
55bd3d21d10786b863b8537b32bc3899,1,credit_card,2,34.52
e1fa2787ce8e0bf4ddf128a263acad6c,1,credit_card,2,200.35
2be5c054b376cfbf66ca1842a48b365e,1,credit_card,5,77.57
81672c21ff06fb612df0660ff7d9ae06,1,boleto,1,77.27
1162cd6cea2c1d4d79492aef88f50618,1,credit_card,4,373.88
aa87c4af248b5041ab8aa98338210d88,1,boleto,1,108.02
8691ef52aa97f8ba6d500780b5897e04,1,credit_card,5,163.89
75d592e235731df502636b3cc6c7d1f4,1,boleto,1,266.49
8bfc859f734def7a579d24fe9b618da3,1,boleto,1,45.09
b254aaf3ccd939e570def6639accb4a9,1,credit_card,6,68.82
491a23e567ce4c273419a63a41ff5876,1,credit_card,3,163.69
82f82b9841866db1e2221eb82a0a85cc,1,credit_card,10,328.41
16d65d58409db5d0534f2fb1817696b0,1,credit_card,4,49.76
7fa8751ea12ae88b7f25aecfa1f1e498,1,boleto,1,117.97
4f62d593acae92cea3c5662c76122478,1,credit_card,1,21.77
3d4bfa3de7e617f61d1ee3c87e95b204,1,credit_card,1,162.68
d2cebfc5f806510626e7c16ef6413ae8,1,credit_card,1,78.54
8b88af6ab4bcba779184de098d66c9e7,1,credit_card,1,0.52
2f4cdf6f142e65ba622a85fd90b8c3a8,1,credit_card,2,175.08
3ff04db80f0b2c359e8e47fdb913d826,1,credit_card,10,691.0
5a670c4229b1cbe58d67f3afde248f75,1,credit_card,1,1424.0
9c77966338b7a4afae520a5723c937a3,1,credit_card,1,9.81
5ad066b6e468fcd60b0d871bfa99112a,1,credit_card,5,119.84
c9c382f83e175303a797ca7de7240679,1,credit_card,8,170.76
59d7a8119bf89c6444ae76a6cf2f9479,1,credit_card,2,162.06
d5a6117da9e539f1a08e0443644788ff,1,credit_card,1,48.3
5e4c2650ce74cf8e53093dbc89e6d2ae,1,credit_card,1,109.16
d7ebe26f7b9c7600c40edd2b0edc7afc,1,boleto,1,50.14
0ad0006728103ff08cda112f7940bcd1,1,credit_card,3,335.89
e3ee317683c1cb4df51994ca63755d6d,1,credit_card,6,63.35
d625545017fc7c86aee1dd49f0471c0c,1,boleto,1,44.35
c854a1f42d7cddb25891587ddd91caa6,1,credit_card,1,11.33
a67f04f0a3022835f86664a0070fe36e,1,credit_card,6,83.23
60ff47e655e87de64037be5d1f09ce7d,1,credit_card,1,22.29
735349ca95c43f6af88a10437821de08,1,credit_card,1,367.11
16c176e6448f550368cc0078b433b617,1,credit_card,1,69.12
90022e1fc840350d2f9350866969521f,1,credit_card,1,155.98
33b3e9a4e73233190d8644e4a37d2755,1,boleto,1,441.84
a6aeb116d2cb5013eb8a94585b71ffef,1,credit_card,1,59.34
802c6194741628ea426c4d7a4e55707a,1,credit_card,10,252.19
6dcb51857ca646a4809ea67184d43e46,1,boleto,1,19.39
c20b8787cc61fb390fe578ddf1995933,1,boleto,1,165.57
499db357fa1bac9b96c44bd42dd17718,1,boleto,1,141.11
b292a6edad2285c61d34667a9fdc7f23,1,credit_card,3,97.32
0c384d67524b5b92aa2fa6c8baa9a983,1,credit_card,1,102.03
7ee2c8e81e009d6c2d3ce6d381ebc248,1,credit_card,2,110.63
78cdcb172d0131f82c621d36e496db8d,1,credit_card,1,74.62
f8898796f33b7a0741dc0cf4f54c0001,1,credit_card,2,106.88
73f1e1ca4cf1bf1290b466cec4ce767e,1,credit_card,9,405.03
f5a52747a52ed566b63d20a717778698,1,credit_card,4,949.97
74016effecaa79d592487f6a4ee47d4b,1,credit_card,5,56.96
7396bd5e3f3fc177970bbd41a676636f,1,boleto,1,106.78
0b2a43ec15f983f589ecd097455b283d,1,boleto,1,240.73
bb26b9f1f2801c2bd60622b82bbb533b,4,voucher,1,28.36
a6b961bbc6456602f652d926ee9ccd0a,1,credit_card,4,94.19
0f75a37d009ad9d4a48e51e7cd1dff46,1,credit_card,2,278.85
c6f52d94c1f44ee12e0fecf4b347bdc6,1,credit_card,3,167.51
28037715728a348c84215e5db015de7e,1,credit_card,4,200.21
38dcb5499d8854b4b2c6dbaaf983f21e,1,credit_card,10,1537.04
183cecca240ae6ddec6d9271f3522ef1,1,boleto,1,62.01
b68c121f5fc81ef3aedc751e4f53987c,1,credit_card,2,131.56
1445aacacc53a181a1bcf5bfb9520377,1,boleto,1,51.77
f5f7452f238f50e76a6fc959df850def,1,credit_card,1,90.28
5a8f325f70adcaee7b80d649a1f28876,1,boleto,1,52.0
ddc75e18227aa517946c2239d18d1300,1,credit_card,8,234.47
96d4aa53586046965c471164413b37cd,1,credit_card,5,75.17
37478cd0f9c2bb79fe9027f43f6e28c3,1,credit_card,3,162.25
1550ad5373660bdeb5c52239b456396e,1,credit_card,1,186.33
d896771c13346a1152e08d268514f544,1,credit_card,1,268.84
6be09fd2c367b8fad5b25b1315c335bb,1,credit_card,4,365.37
14feb2791a33105fe2092f7ac34e3200,1,credit_card,8,93.91
1477de0726169d2ad17e417783d332e7,1,credit_card,1,41.62
f7d5fa83743d8d78c798e7824125ee7f,1,boleto,1,88.91
d8d8abd9a4aa1b36575678bdf5e9d23e,1,credit_card,10,331.8
133a94aa41cab8ad1d4cf02c2636b9cc,3,voucher,1,39.47
24ceed9729a86f5e36fd61ae94183817,4,voucher,1,39.08
8258256a5491a4e80cbc6e6d15362318,1,credit_card,1,146.02
a197b35f219e5f959cad58cc5a229678,1,boleto,1,46.59
28fa410eec232354726af94904c6fa9b,1,boleto,1,100.57
3cd74c600666380ec586606e62f1d20d,1,credit_card,1,45.13
5529158408e1c0b045ebb99b4d2fc5ab,1,credit_card,6,65.0
77e4da3755c479aac3d6f7f2a5e94516,1,credit_card,1,114.42
492e7cf9df2e0665bd893b5cbbcca6a3,1,boleto,1,118.88
4d31272d8cb07c4ab84562c8ae2e0fdb,1,boleto,1,501.5
aeecabebe0b93474b9f9cbe9c54e054d,1,debit_card,1,138.64
3a4952f6d090b5349392cbc64b971d1f,1,credit_card,6,328.32
bb4617e746ecc5f06f704eaafaecb955,1,credit_card,4,199.36
53dd1c638fcdfafab87a7fdc67ae58ff,1,credit_card,3,276.07
2721cdbb603d7ab34553d2e44a6f9ae0,1,boleto,1,104.37
083ade26303c53b4aa1c779b67d44485,1,credit_card,3,76.31
ab30f399d360ddf62897051d813f887d,1,credit_card,1,136.24
7093b7177380b099eb92c2ab46c6f10e,1,credit_card,3,157.28
f1c646195f427172a9936a8d0e18da06,1,credit_card,3,173.85
4e0091a0a84b39634a3ecc33bdc49d09,1,credit_card,10,358.04
354d1019e78710d25e0d7240ec6c0792,1,boleto,1,137.57
eee7aef88b4727c5596766f256bb4267,1,credit_card,2,54.01
a5dfe2f94a7c8cb55a435a6ed9fc2c12,1,boleto,1,76.05
c40e13850994649006f28cc890cc4c64,1,credit_card,10,933.14
b469d27d92d32ac0ddb615a295f2e9c4,1,credit_card,1,58.34
69077141219d094a1413c873be09cc9c,1,credit_card,2,55.18
08cd76ff1d27c6e6c522bbaead822fd7,1,credit_card,10,166.35
ad20d0dfe5b91c07df72dff0206aacd9,1,boleto,1,104.49
06d1315b8f0db57ee04b47b21db6626c,1,credit_card,2,169.72
9c782cb7854e5dfa91927cfca8949eb8,1,credit_card,3,61.11
02da43e64b38100ea4b0b4a76cc2ba66,1,credit_card,10,268.31
91bc1260ece478b989b1ea298d153ac8,1,voucher,1,41.0
ef1af042323731907ad5d9feea27fc61,1,credit_card,1,413.3
4ce042e8a6468ee3e7090d9687228184,1,boleto,1,26.77
49aa82d12066e455617693a42d2b8bb2,1,voucher,1,8.91
70ed857e24fd6bf1e25a9bc791a2f6b9,1,credit_card,1,81.48
c8519a6f2d214cfedb5803e64f8dab15,1,boleto,1,244.38
bf2167abb407021a362558b6a9fe6bc3,1,credit_card,4,41.29
f319cdb9500c67c7a9f1b340da9c2d4d,1,credit_card,1,80.98
2ee460773e708be4e0208745a3864b8c,1,credit_card,1,81.12
4660e507473035f4db5f153b9cfd0c96,1,credit_card,8,278.66
fd2b355e216e132b6c0f3f1b18828c95,1,debit_card,1,91.61
003edccf16bc5ec447f592913b3df2b4,1,credit_card,1,64.85
8a8bd4a338e17ace44431e99a2add1d2,5,voucher,1,20.0
5b9da7851555fad1474e656c2af2979a,1,credit_card,10,128.73
8ecf04501b91702b0c93522081cea66a,1,credit_card,1,112.62
c7cdb5ada4357751c31d84f94d1a14f7,1,boleto,1,167.15
b209d9ebeffc9e2d9792355b594c5b25,1,credit_card,4,66.89
a6401d6c8f6d0df7821a17a628c1f36a,1,credit_card,1,30.84
3951227294406e4a8f10d726a82027a0,1,credit_card,10,185.84
d34f01a9355c71adcc41fbc504e8609f,1,credit_card,3,150.39
35c59a35853cb88d8209641947d505d7,1,credit_card,2,75.47
5a2346612cba6473e86fcab758bc0964,1,credit_card,10,435.65
59e965eb9a8f7f341a003466fbe14229,1,credit_card,1,71.82
9668df5c9cd95343e4c6282f85091924,1,credit_card,1,88.54
34b426d7bae7fa280beff9a3cda190da,1,credit_card,1,31.11
a8b4bb89dc728493ed20fe78acdefd9a,1,boleto,1,120.47
b8c26c45a4adb8e4dbc205f147659a71,1,credit_card,8,105.74
36740de778429748e1ff6077c7d85e5f,3,voucher,1,18.93
9e86f2750fb63739aa63c24a716815ab,1,credit_card,8,330.69
99714bfcb295d1b7526bb0e1e6f2942a,1,credit_card,2,105.83
bb6b0cda2ad6b1af261188c55a57550d,1,credit_card,10,158.2
43b29d0de4927fa24f56341687c9e06e,1,credit_card,10,306.98
c6843402edbaf2d6f740e48c20599396,1,boleto,1,25.7
7cb4dff15cb0bfae18db9857cf0455f4,1,credit_card,1,179.83
9cb3bcbfa845d21d90a540b8a8e9eff8,1,credit_card,7,116.94
75a3f30121c49c5ad0085de582ba2451,1,credit_card,2,20.77
01978b8bae8292ffb4cee6abdf9b9089,1,boleto,1,58.0
2fbdb50797dfdc8089e52ac8cf70152e,1,boleto,1,194.12
fadebbbe984f86cdfdee2db28530bab8,1,credit_card,2,47.68
beffe64d2172f01e39f8c776eb5862b0,1,credit_card,2,230.34
a2ec8ff90a5ffced9e2d1853bf3cf609,1,credit_card,1,125.42
2592a2d249009fdfd066161c0c2a726c,1,credit_card,8,196.9
a526fe23020ad8b0d2b1081b7f769452,1,voucher,1,349.49
6ea09ab8953f7fda1f69d387c9d252eb,1,credit_card,7,74.82
394706e9971fea983907cd09aa349ed8,1,boleto,1,284.9
c5ba516dae0f7c34ba8ad92dad570249,1,credit_card,1,66.57
3f6670995954b34c0398e06391f7494d,1,credit_card,2,2105.57
8218c35b370a39df1a636efeee72a6b7,1,boleto,1,79.56
edf535c3ce17c8988ced30e8b70a7046,1,credit_card,2,562.53
f41b642bbc6b114869453f29da96d041,1,boleto,1,76.88
b50788fa41255b57ddf0782d1fc0ad2b,1,credit_card,1,35.53
3ee6f1a94cd7b1aa622553fd94a3aaf3,1,credit_card,10,382.82
f3edeb6abd99f61bd94454f9e7687b67,1,credit_card,5,283.18
d865ad03de9edf74fc6bc89b5bd52706,1,credit_card,1,64.56
90bd4466c2905d7b5b56370149e62bcc,1,credit_card,1,1.05
484f11db440188250fec53abd4283294,1,credit_card,1,63.41
d7ebfa9a59497087b6f2383f00689fcf,1,credit_card,1,64.1
2aca6ae53d657c0a06f585816ca6781d,1,credit_card,8,340.12
c32a0539c59defb972213eea546f29a8,1,credit_card,2,89.61
f4b9868b45403be3ef96c4f41744570a,1,boleto,1,52.04
ba6e041bd3e8e33cf1c2f2db99db6673,1,credit_card,10,117.07
1cc72bc4fd5f884840d38a69a4c857c6,1,credit_card,8,460.87
37cbd81fe098c8e061f8fc93ac29ff2d,1,boleto,1,22.7
f3e4f521d6a68def7f89c8e9c8898829,1,boleto,1,107.9
b73095e1b4a660f696d90a6f5446b58c,1,credit_card,1,64.71
9d27b66cd7dfe58587bd778c83c4d5a1,1,credit_card,2,57.6
e4abb8fe0937a88e04513430b69d268e,1,credit_card,1,34.86
2550d9e4df78c17fc2f0eb644551a867,1,boleto,1,65.0
67f38c0b9d8a42541af92de7b6a19ea5,1,credit_card,1,30.42
db6c4c19928d9acc355a54ee897bfdbb,1,credit_card,6,130.01
eb4067cedddfc4c3f7e9616456fc70af,1,credit_card,4,169.05
b9d1db9d3e9608b2d37f962aaef45e03,3,voucher,1,73.11
8628cf35f313fe2e46a2168f21860031,1,credit_card,6,334.54
e2ee779edcba1ef236bcfe0260dfa5d5,2,voucher,1,100.0
6c8accd4cab9d1cccad9d791492d53b2,1,boleto,1,94.54
2cacbc4da6d979f44adb568674fe8763,1,credit_card,9,99.9
cca4026695c4b2f280bc099e58601c71,1,boleto,1,120.0
356108ac93685d12f65fe827e25bb138,1,boleto,1,251.29
ea1ecba1228b210007951b4a8f12ec3a,1,credit_card,1,92.87
82a1738c7a1654663209157934203633,1,credit_card,4,96.88
abd3a8a610f747206145a94c4ce5e0f0,1,credit_card,2,84.49
6ae725cd09f998296a4f043e8b3fde4b,1,credit_card,2,69.16
4eb1c1f420809094b480338758a8169f,1,credit_card,4,152.38
a823e340670fb72aaeea0c7aa697212a,1,credit_card,1,207.73
9292a5004e4adeb999700abae47eb13b,1,credit_card,2,144.21
d5de010b46ae0907273f83e91822a024,1,boleto,1,41.96
d2b4c76c2ccfe2f70c1488434a362f56,1,credit_card,3,360.38
e9ad1ed9661164dc90b941c5389f67bd,1,credit_card,2,72.15
cdab66293e2e4ea2b956d8016c5ad97d,1,credit_card,1,132.06
17d018174e8bb3a09152f926cc684ad2,1,credit_card,7,76.08
f53b39c6c91ce86717c15d8e4e5da0c2,1,boleto,1,25.1
8dcdc3f032fcbc54ae56d5a0f0c2f18c,1,credit_card,5,192.12
cf3c1e2bc533171445481ee9622691be,2,voucher,1,17.81
eb57972c6cfa3067ea9b140a6d16a985,1,credit_card,5,83.53
00d29386638bbfd1331a2cd7ab91b5b5,1,credit_card,1,32.84
0c91c4102d1858f4ced29970f55e54a0,1,credit_card,2,56.86
c6ef8f535ddcebf7bf83a7def3978535,1,boleto,1,189.37
eb22a3bed09014af3e8b797ca6261a9e,1,credit_card,10,183.93
171a1f1ee5fb6ee190e46e3a9dbf85c7,1,credit_card,5,262.68
38934582b8eedc324fe26767c76fb63f,1,credit_card,1,66.17
7d9222bcb9fbdafc453620f32f6fb996,1,credit_card,1,52.07
a50b31b881b695923b9ebb3685cf9684,1,credit_card,3,82.03
8a80054573ee01a321c77752da93566b,1,credit_card,1,152.09
6391ac0460dbc859a6788e18dc821698,1,boleto,1,118.93
0be5691eb4c245d190a1e194494f754d,1,credit_card,1,97.71
2bf01051ff9e5195111fd7ffaf865240,1,boleto,1,85.49
ebac8364f6f97c06df19ad674a12b359,1,credit_card,5,51.6
7e9eac6236b24f54d858badd77aa172c,1,credit_card,10,428.47
32cd70fe690fdbaa00076c05359c339c,1,credit_card,1,36.5
1955e6384cd6fc6cb02799b1e458b2d7,1,credit_card,4,85.81
6390d8596b48fe36ecbd508af3770dec,1,credit_card,1,696.0
4e4d9ab79db69a4bd0d79833bfce91f3,1,boleto,1,56.4
098e4bd227693adc9a292cf3a42ea7a4,1,credit_card,1,47.23
5fc078d078575df6ce8980acdcfb6dad,1,credit_card,4,86.76
aa04ef5214580b06b10e2a378300db44,1,credit_card,5,139.43
1612d79764f7941116acc8be4239906b,1,boleto,1,165.48
7243abbcc141cf4109c70f6bfbd736ca,1,credit_card,2,73.62
b94733bd6f62e2b5e53a30a2a27f109f,1,credit_card,3,223.1
f23863d36bbebad07e688d0010148a26,1,credit_card,6,125.52
a162da83b66ff8c619d83b87c1de93b9,1,credit_card,5,291.72
2049584f67990d0732321de66fb36c55,1,boleto,1,34.0
1ac605c3c8e2ee53279c7b0bd52c6aec,1,credit_card,5,177.02
2f5c5719818df4d83050dd5174ca0288,1,credit_card,3,63.51
5bbb9f480d85449ab94a389f7cdae20b,1,credit_card,4,336.34
588e7e0d12441120556b3eab625514aa,1,debit_card,1,74.56
c02bcd4d35c9e36597256b02d86d33cd,1,credit_card,1,104.79
bd73b77940b4755971250ad4a3cd95b8,1,boleto,1,67.83
978564f73dadc05775f6347d1a508e12,1,boleto,1,155.45
ab4d923f0c19b1189d542b64352de060,1,boleto,1,26.77
f65681ae52bf95372fcd66c697752f3d,1,boleto,1,19.86
a0618409c3bdc38885d7474b4b1ee10b,1,credit_card,1,42.78
186d853ccb29e4bc2470952ec61dbb39,1,boleto,1,93.85
a5519d2a4e5aaee48134163456803e4c,1,credit_card,1,45.11
98c9976c0165c833a2233f98969d1b36,1,credit_card,1,137.27
301b453872955e08f7aed322d6a0753a,1,credit_card,5,97.78
4ceb9336411700f9568db2ef11bda594,1,credit_card,4,218.08
1af002e4d9365a7809af4290ffccbc39,1,credit_card,1,35.0
65d20cd74349cb427d7feec3567a6fd0,1,credit_card,3,200.06
61722dfb39136f50e4e0d9d150176532,1,credit_card,1,100.21
edd48aefe5aa3c03da43c13ef577ada6,1,credit_card,8,192.76
15821a9a831a9a665df5d5e1568da975,1,credit_card,4,105.49
7d8fb4d046d76c289bd66eb341bee09e,1,credit_card,5,52.85
b91a17f9c1968b21a333460f687fe2a9,1,credit_card,8,1066.86
a0b1093f5f180383cf2ed2a9a6586070,1,credit_card,4,45.09
674d4392ff644f0fba9c04e010843951,1,boleto,1,63.12
90289a17e4361481e6880e751590f140,1,credit_card,5,51.63
cf785a05b67a9d6bc87e8cb56ec94e77,1,boleto,1,608.28
c8426a2c3cc5c11e8aa0789c3238d4d9,1,credit_card,1,50.85
6c04516be61ae90e04756c3290c405b7,1,credit_card,3,113.62
b9d1db9d3e9608b2d37f962aaef45e03,1,credit_card,1,3.54
527c4983b5fdd0cd478a80679c210a7b,1,credit_card,2,51.69
2d4d374800502d278ecb156431fd1d59,1,credit_card,1,62.69
3d4c76f6e4847a2c342255c5467d3996,1,credit_card,4,357.81
0a681d622e6b5d09ddfa071a5785c916,1,credit_card,10,368.6
7c333b73033a5b03379b9587a92685dd,1,credit_card,9,473.84
03e533f76e0f8827796f3d0a45c61dc0,1,credit_card,1,32.37
bf6e868e898464ab301f89d753979d4d,1,boleto,1,117.08
b28a856ec450375c2c61dfb94250fbb0,1,credit_card,8,102.78
329eb66ed3125473bd5c70dc291b2621,1,credit_card,10,319.34
53644a8a66249361bd171848c8df4f83,1,credit_card,8,240.35
9630c641313083fe39397cfa75810e4b,1,boleto,1,120.91
00d15ff0236872686e4899ed1ce680ad,1,boleto,1,80.29
1c796e58181a405d61b3c861feb64dc1,1,credit_card,8,84.61
604d751f2a7e1dbdc206eec36e4bcb81,1,credit_card,2,190.57
8eb07b069f58b196d03364b412ae5314,1,boleto,1,37.83
8341e99159d0cde5b28d7915b011ce2e,1,boleto,1,235.7
32510b081654e6d2e96fad5a6525660f,1,credit_card,12,207.24
c1686c44f72ecd55b0d2d8ed6fcf8993,1,credit_card,1,44.0
37b9ae736e1038316332953137270003,1,credit_card,5,119.48
