product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
fa66c43e63966d8b1770f6df326e05fb,esporte_lazer,28.0,1290.0,2.0,260.0,18.0,11.0,14.0
f0fd2799d9eb02ccb6efa890519a6c4d,moveis_decoracao,59.0,456.0,1.0,5200.0,60.0,40.0,45.0
8794dfe7cd526fa69414f8364e09470c,fashion_bolsas_e_acessorios,51.0,220.0,2.0,150.0,24.0,4.0,34.0
1891f20b2a27a8b700d7a7ff5a7a0039,cama_mesa_banho,42.0,110.0,1.0,400.0,40.0,4.0,30.0
389c2351d11b4f543c93ceb7e966315d,informatica_acessorios,38.0,665.0,1.0,850.0,16.0,11.0,37.0
7a6aebc4c1205818e64f9275475a73e9,moveis_decoracao,37.0,998.0,3.0,12850.0,36.0,56.0,56.0
5b71073dc2a8c72a945d7c5000c3c199,bebes,35.0,265.0,1.0,218.0,18.0,19.0,17.0
5321c283dcbf309eac57110f5e306cf0,esporte_lazer,50.0,1959.0,2.0,152.0,19.0,11.0,11.0
6a222302a2e1749b050b0897a01765f2,automotivo,41.0,276.0,1.0,950.0,25.0,10.0,15.0
07778ad3984dfbcc6b9dfd8b8595ba7b,utilidades_domesticas,37.0,679.0,3.0,400.0,20.0,28.0,18.0
6ab9d49c399f239bc88ea28c7568213f,,,,,250.0,22.0,2.0,32.0
0a9a9c25c5a06532d1766e00db833a7f,beleza_saude,36.0,365.0,1.0,100.0,16.0,3.0,15.0
f1b067568bb39768f754b0d1ab1abcf6,papelaria,54.0,241.0,4.0,3750.0,60.0,2.0,15.0
cadb69af336c16aba5c5223599821245,eletronicos,41.0,386.0,1.0,200.0,25.0,7.0,16.0
e30d5b80f5e85b8f9e7c627b5d594b38,perfumaria,55.0,347.0,3.0,1000.0,33.0,16.0,20.0
acc444eb5ad26f79d5a11baa6a03c439,moveis_decoracao,53.0,626.0,1.0,9400.0,35.0,45.0,45.0
380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44.0,322.0,4.0,250.0,16.0,2.0,11.0
ba4a91633739ceceb2b73b627e2cfbc3,moveis_escritorio,57.0,1296.0,1.0,8750.0,52.0,51.0,17.0
46bbd7e6d1f636953ddaf38d4abdf115,esporte_lazer,55.0,2013.0,6.0,675.0,25.0,30.0,28.0
144b8110f0a755915d67660ab747d9d6,brinquedos,29.0,252.0,5.0,3825.0,86.0,14.0,22.0
186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,60.0,193.0,3.0,200.0,16.0,2.0,11.0
8ccd37c870e395f818066927a748565c,beleza_saude,54.0,1179.0,1.0,600.0,24.0,18.0,14.0
24c5c7be57099780f07ded545f898d8b,cama_mesa_banho,53.0,539.0,1.0,26550.0,58.0,50.0,49.0
6947c3397dae24c49aa4b34b68bf3b09,cama_mesa_banho,38.0,68.0,1.0,300.0,20.0,10.0,15.0
629397d35e30e4a0b7d3da8bf69be7ca,ferramentas_jardim,57.0,612.0,7.0,1900.0,18.0,22.0,20.0
259a24ea2a742082c43dd2f5ce116b52,bebes,28.0,381.0,1.0,1454.0,24.0,22.0,20.0
84a87daa85c8b432d90bc1baa0cb4388,bebes,37.0,1266.0,3.0,700.0,21.0,10.0,15.0
5d66715cc928aadd0074f61332698593,eletronicos,52.0,390.0,1.0,150.0,20.0,13.0,18.0
a11998d0de02ca907c060119dabe8ead,utilidades_domesticas,40.0,979.0,2.0,12050.0,22.0,65.0,40.0
2a4d7470cdcf5e02f7ad83e56971bb80,pet_shop,60.0,770.0,3.0,12800.0,45.0,50.0,34.0
2b0c892ab2b8e600a0b186db31f5947d,esporte_lazer,49.0,903.0,5.0,4325.0,40.0,25.0,33.0
115e606ac8059e4cfa1c6c3310fb365c,informatica_acessorios,57.0,1525.0,4.0,285.0,17.0,10.0,13.0
1c5cd477820c6046039178150f6f8916,moveis_decoracao,47.0,271.0,2.0,2900.0,44.0,15.0,44.0
bbf76ccd9b620fb13136c95bc5adb5da,cama_mesa_banho,60.0,490.0,4.0,18600.0,58.0,40.0,49.0
eb2e510c7e0f62651d0156e769928970,automotivo,51.0,817.0,2.0,150.0,20.0,6.0,17.0
404c6e8590cbb06f8c5e911d8a90b1e5,esporte_lazer,43.0,231.0,2.0,2700.0,60.0,15.0,15.0
7afdd65f79f63819ff5bee328843fa37,portateis_cozinha_e_preparadores_de_alimentos,48.0,305.0,1.0,750.0,20.0,20.0,20.0
5494497e1078148d7b0e41d4551412a7,cama_mesa_banho,59.0,678.0,1.0,1250.0,19.0,17.0,23.0
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41.0,901.0,1.0,150.0,19.0,10.0,15.0
c20a3f598c16d77249da67e81caa8317,utilidades_domesticas,57.0,529.0,4.0,575.0,16.0,18.0,12.0
c36140521283624c2368a1f6c2fec1ab,bebes,53.0,1608.0,4.0,1300.0,42.0,25.0,15.0
f4a38926843e01497a3f63a5d5740c72,eletronicos,38.0,375.0,1.0,150.0,22.0,13.0,17.0
d97a2cd1d784e47c2ff7e14b54ebb6e2,automotivo,55.0,729.0,2.0,500.0,17.0,21.0,11.0
60e77eeb5275ed33a04d1fd482feaac8,informatica_acessorios,51.0,155.0,1.0,50.0,40.0,2.0,24.0
ff09b38ea3889c433325e313807936ea,,,,,1600.0,16.0,36.0,13.0
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,1.0,950.0,20.0,35.0,20.0
060cb19345d90064d1015407193c233d,automotivo,49.0,608.0,1.0,7150.0,65.0,10.0,65.0
4cc8bfa581f41841ce5e24aba773a44a,cama_mesa_banho,50.0,381.0,1.0,875.0,25.0,18.0,40.0
f0f3c686ec837b27ec9da08762d85317,automotivo,41.0,353.0,2.0,200.0,25.0,42.0,25.0
8434c9cfbd72cba6e81064e65d2f05d7,moveis_decoracao,29.0,334.0,2.0,900.0,30.0,8.0,23.0
6d97e5cb4df5111845c6aaafba7111ca,eletrodomesticos,55.0,657.0,1.0,417.0,22.0,25.0,27.0
5f19455f0c3902e89f16a6042bd4221d,beleza_saude,53.0,1136.0,4.0,7600.0,30.0,31.0,38.0
c853cdc7ab9eab59b04f753cd9a2f27b,utilidades_domesticas,51.0,2780.0,1.0,400.0,18.0,19.0,14.0
3d98ab25b3b0c893c78f2ce1dc31e1c4,consoles_games,33.0,379.0,1.0,389.0,20.0,16.0,16.0
2f5895fbda5cbf713513c5b641383a97,ferramentas_jardim,57.0,931.0,3.0,575.0,16.0,13.0,14.0
1afdb4e17af189582b06591ae8a031a4,fashion_bolsas_e_acessorios,59.0,131.0,5.0,250.0,16.0,2.0,20.0
1d94d1e0c7fb2dcf2811e093d2ca303b,,,,,17150.0,62.0,36.0,46.0
226be9996759442f90f73b7d24c6baff,utilidades_domesticas,50.0,246.0,3.0,1950.0,16.0,105.0,14.0
1ba039173f93b4ad2c34545eb1f64f24,beleza_saude,50.0,784.0,1.0,1000.0,30.0,15.0,30.0
3516632e8f52b679ff83d1665ecc990e,informatica_acessorios,45.0,267.0,1.0,167.0,16.0,12.0,13.0
a6621d4ee609f3f917d04c11ca8f0161,brinquedos,55.0,889.0,3.0,2800.0,48.0,27.0,18.0
525947dbe3304ac32bf51602f9557c12,cama_mesa_banho,60.0,236.0,1.0,2600.0,34.0,7.0,32.0
7f457254a89d62960399e075711b3deb,automotivo,60.0,558.0,6.0,300.0,17.0,4.0,12.0
b42f9966116a4518f832f1a13ec8456a,eletronicos,56.0,280.0,1.0,200.0,25.0,7.0,16.0
3bad4452b9bf0554748e82f3a4a5673c,construcao_ferramentas_construcao,57.0,819.0,1.0,750.0,18.0,30.0,11.0
497bf3fd2bfb679b5fb1bdbde4950ff1,moveis_decoracao,27.0,117.0,3.0,300.0,17.0,9.0,11.0
315274d6751133f612a67ccfa00c0522,instrumentos_musicais,30.0,599.0,2.0,350.0,17.0,7.0,11.0
30d2a003c4b64468d0a341faaf1a7fef,moveis_decoracao,58.0,1840.0,2.0,1150.0,69.0,11.0,11.0
430d215740da7fdda91cc938f8fd92f6,telefonia,50.0,2641.0,8.0,260.0,19.0,7.0,13.0
de7087431dce1f95bf39105df32825cd,esporte_lazer,35.0,1660.0,1.0,200.0,16.0,16.0,16.0
f5d8fde6bbeab928266d4cc80eecd701,market_place,63.0,420.0,3.0,250.0,16.0,4.0,12.0
15c30c08ae39469fbf52befff9569adb,eletronicos,29.0,247.0,1.0,490.0,18.0,11.0,13.0
ab959a147167f22f3e0c05eb06845771,eletronicos,59.0,242.0,1.0,150.0,24.0,9.0,18.0
d5cfc4570ec66c853873c3a7be07e377,telefonia,59.0,466.0,3.0,400.0,17.0,5.0,12.0
65785506a1566ea8655e9e1665754947,automotivo,56.0,215.0,1.0,200.0,16.0,8.0,11.0
af14fe70f0c9ddfe9914b0ced0998d40,cama_mesa_banho,59.0,405.0,1.0,1650.0,36.0,14.0,42.0
fec76cdd2170ca10b02e2f0d81ff4123,esporte_lazer,48.0,888.0,1.0,200.0,16.0,6.0,12.0
11fd9d7ba552e1d28872e008acf1e050,cool_stuff,31.0,1194.0,3.0,10225.0,19.0,11.0,11.0
b32ca9d6896d74d345424426815c06a7,fashion_bolsas_e_acessorios,41.0,815.0,1.0,100.0,16.0,5.0,16.0
216bb0e0cd43ffd832e0973d35e0377e,construcao_ferramentas_iluminacao,56.0,1082.0,6.0,200.0,16.0,16.0,16.0
b88182b83c726595532324fd84ac7db4,automotivo,60.0,324.0,1.0,100.0,16.0,3.0,11.0
6d0a373c460a041c86167a92a5d3383e,moveis_decoracao,60.0,2043.0,5.0,3000.0,69.0,11.0,11.0
43b069f855679eb3d3589e55dcfe968e,moveis_decoracao,40.0,1438.0,3.0,150.0,35.0,2.0,25.0
3a73521bf3da5249f02a6f3843d707e8,beleza_saude,44.0,1161.0,1.0,900.0,16.0,25.0,13.0
8f2a61109d01cbda2cc6cdea233b1102,esporte_lazer,56.0,1464.0,1.0,100.0,16.0,16.0,16.0
100260bf9206d859dc8db128c8c5afc9,utilidades_domesticas,46.0,79.0,3.0,300.0,21.0,10.0,18.0
059edbecfc72eba55fbd079a25c4ab6b,beleza_saude,36.0,1129.0,1.0,473.0,22.0,18.0,21.0
7041ae473941c8270e3a0f3cf73a379f,cama_mesa_banho,62.0,665.0,1.0,2400.0,42.0,11.0,36.0
71bdf1a4d18c3cd68f108547f0b4cd1c,moveis_decoracao,62.0,1699.0,1.0,700.0,60.0,11.0,11.0
6cdd53843498f92890544667809f1595,beleza_saude,51.0,625.0,1.0,900.0,25.0,12.0,38.0
64f905cf518f84bfe0fbcc33bf6f0e9a,esporte_lazer,26.0,303.0,1.0,983.0,28.0,15.0,29.0
3edc3d3ffe806f5115118f86cbf5a021,esporte_lazer,26.0,621.0,2.0,300.0,26.0,8.0,16.0
ff9a23dcd6b233811bd2a7be174a8e4c,beleza_saude,53.0,841.0,1.0,150.0,20.0,10.0,20.0
e71bbaefe62c59ffa58c1c4864b7e283,ferramentas_jardim,34.0,776.0,1.0,2100.0,26.0,7.0,26.0
b84520a57891e7a8ae2c68741dcc7146,relogios_presentes,56.0,660.0,3.0,250.0,16.0,2.0,20.0
ff4c1a248a5110d784de5c67a9106d67,pet_shop,60.0,590.0,3.0,1150.0,20.0,35.0,30.0
e108e472a045d8c76c43ba7f2cf4958a,relogios_presentes,54.0,653.0,3.0,500.0,16.0,11.0,11.0
48f933e4480c7187cd28b1637ddca29f,ferramentas_jardim,30.0,286.0,1.0,200.0,16.0,12.0,20.0
4256cf575577f02e6c98d452ad40fa63,moveis_decoracao,52.0,747.0,4.0,13200.0,40.0,60.0,40.0
36940188c2ad1a212b94931a08cc3c29,telefonia,51.0,380.0,1.0,115.0,19.0,5.0,11.0
948bd3e9180acc7aa263ae14a2075717,bebes,60.0,302.0,1.0,300.0,20.0,5.0,11.0
8497f1169a2edddf1a2a226f653be594,esporte_lazer,54.0,1888.0,4.0,400.0,24.0,11.0,18.0
28a652ff04e43c1bc57937a9f8770f9b,papelaria,55.0,264.0,4.0,7700.0,28.0,55.0,37.0
583f158587cdecda3e8bdea694021e39,esporte_lazer,57.0,1042.0,7.0,800.0,42.0,8.0,26.0
bc3d15dd90a6794ea7710f1642aae319,,,,,4050.0,31.0,24.0,26.0
f0354861ab19941a53209c2acbb1b604,brinquedos,22.0,546.0,1.0,1007.0,33.0,27.0,22.0
fb5bf004540ad1453e3903bdd2162293,malas_acessorios,48.0,395.0,2.0,8050.0,16.0,98.0,33.0
0816234aa8a9ed73333cc61afb578bd1,malas_acessorios,41.0,940.0,3.0,550.0,16.0,30.0,20.0
aa968acdefd6d319d1f19bdc5c04670d,utilidades_domesticas,47.0,1275.0,1.0,17200.0,32.0,37.0,32.0
4e72c18c19fee00460f9504012cb244d,moveis_decoracao,59.0,205.0,8.0,950.0,31.0,11.0,26.0
c45f017c36f9112a8bb4f170edfb1870,malas_acessorios,45.0,702.0,1.0,1400.0,33.0,10.0,49.0
9d123055622741ac77766a4dbfa4d1b9,beleza_saude,43.0,764.0,2.0,786.0,28.0,11.0,17.0
a2a91fe6d8762e0371abd964cef88ec6,utilidades_domesticas,27.0,49.0,3.0,300.0,25.0,10.0,23.0
fa3a067994b6fd52b6ce674ee19a5bdf,utilidades_domesticas,52.0,1063.0,2.0,2200.0,89.0,5.0,20.0
1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,57.0,181.0,4.0,250.0,16.0,2.0,20.0
db858d1d14f31fbf7f38036ac7a3fcf4,telefonia,51.0,1157.0,2.0,575.0,20.0,20.0,20.0
2b0943c63387bbdc046d9a7692602388,esporte_lazer,54.0,586.0,2.0,1050.0,30.0,15.0,20.0
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,54.0,995.0,1.0,4475.0,44.0,24.0,31.0
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48.0,594.0,1.0,1850.0,24.0,36.0,23.0
3b60d513e90300a4e9833e5cda1f1d61,,,,,450.0,20.0,12.0,15.0
1191e61a83c807323c6c1cb5eac9ff3c,telefonia,59.0,777.0,6.0,350.0,17.0,4.0,12.0
9ef3514cbcbf73d8b7d294036f99737f,utilidades_domesticas,53.0,1708.0,3.0,1650.0,69.0,10.0,40.0
aa8d88eb4b9cb38894e33fa624c4287f,relogios_presentes,54.0,335.0,4.0,250.0,16.0,2.0,11.0
b9a4af1c160ac5edcc68db0b88785ea1,eletronicos,44.0,510.0,2.0,400.0,23.0,2.0,13.0
d3d2f358e7e92dbbbc0a37d0b7435253,utilidades_domesticas,58.0,2108.0,1.0,2400.0,34.0,31.0,24.0
64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,55.0,329.0,1.0,1825.0,44.0,14.0,34.0
b1bd2eebcf90443f4f17e71bb89468a2,esporte_lazer,52.0,520.0,1.0,200.0,16.0,15.0,15.0
c3097e07a0a5de0d4b4c836d90c5a284,eletronicos,43.0,425.0,1.0,200.0,22.0,11.0,16.0
ad673c1cd02b966e931f9db4fdc34791,informatica_acessorios,39.0,1321.0,3.0,350.0,22.0,11.0,17.0
461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0
c72edc98e7d77f0c4c04ec80730c05f5,esporte_lazer,18.0,370.0,1.0,700.0,26.0,14.0,24.0
e1e932dfb67414e80b87ad97688cf2a3,brinquedos,45.0,404.0,5.0,3850.0,52.0,7.0,55.0
e19ddcc85537b41f22116c8d5425ef46,moveis_decoracao,48.0,519.0,3.0,700.0,26.0,8.0,22.0
615cdd12d2db03b570f68c5ac19ab026,eletrodomesticos,56.0,190.0,3.0,2667.0,28.0,37.0,33.0
b000447e24e31a4d7e628ca4d0622131,telefonia,33.0,119.0,1.0,250.0,19.0,4.0,11.0
aef5dacb8cffba210a6e307dd01e4923,cool_stuff,55.0,410.0,2.0,1150.0,36.0,16.0,24.0
fc2053a22dde0b067898ea436a86ec6e,cama_mesa_banho,57.0,158.0,1.0,1900.0,38.0,10.0,33.0
0b2b7a2dbcdf63ca0044d9e9ef8aa4fa,construcao_ferramentas_seguranca,54.0,1684.0,3.0,200.0,17.0,7.0,17.0
8b5a201cdb79e1962baa08534f71d382,relogios_presentes,59.0,488.0,2.0,250.0,16.0,11.0,11.0
5b4b8595bd33017cf3c87c8ab09c2e42,papelaria,54.0,231.0,1.0,150.0,17.0,6.0,11.0
ca92f5c2276bfd491db575cd9de5a70d,fashion_calcados,54.0,404.0,2.0,800.0,22.0,12.0,33.0
387e781bdd254dd8821e6194af0fa8d7,utilidades_domesticas,63.0,497.0,1.0,9950.0,47.0,20.0,60.0
85b6cd7f57f7a06d180c93e8c74f6381,cama_mesa_banho,55.0,555.0,1.0,650.0,16.0,10.0,16.0
468d0a8c1313382adf379d69bae15798,telefonia,38.0,393.0,2.0,100.0,19.0,3.0,11.0
0320a1be5c5224f64bfbffa583cf03d6,eletronicos,48.0,1337.0,2.0,167.0,16.0,3.0,11.0
bf128711128b70eaa9e07df69e9a75e2,telefonia,61.0,992.0,1.0,600.0,23.0,6.0,15.0
9fc0c73ce4d0eaaead44e81eeefebeb0,esporte_lazer,57.0,1949.0,1.0,350.0,21.0,26.0,21.0
24fffbd0188d2b7ceb351214c514b28c,perfumaria,29.0,616.0,1.0,426.0,18.0,14.0,14.0
63de2743d05ab59d85caa49e49459ac1,beleza_saude,51.0,951.0,1.0,178.0,18.0,11.0,17.0
74f6667fd85d8261aef8e980f235a38b,pet_shop,54.0,485.0,2.0,150.0,27.0,9.0,27.0
c3da6347b3df112e52de0d6f9443158b,construcao_ferramentas_construcao,41.0,654.0,3.0,2900.0,43.0,14.0,17.0
af91083bde899b201798b52ae89babea,beleza_saude,44.0,937.0,1.0,350.0,19.0,12.0,13.0
c0c17f0a42c3ebda98f5805722969aee,telefonia,34.0,198.0,3.0,100.0,16.0,14.0,15.0
e58a56ad705cc3e02d6db9ae1a16c406,construcao_ferramentas_iluminacao,49.0,522.0,4.0,150.0,20.0,10.0,20.0
98e55bdc6487be7b8c32b0eb689dcb8a,moveis_decoracao,50.0,397.0,3.0,200.0,21.0,16.0,21.0
38a3986954ae656fba0263c496a8b447,cama_mesa_banho,55.0,161.0,1.0,1300.0,46.0,7.0,51.0
19b25267e01c8587981e55ec96673eba,informatica_acessorios,60.0,1236.0,1.0,350.0,20.0,20.0,20.0
1becf32f9c527bad8d88e8e6aa99f021,papelaria,48.0,937.0,8.0,950.0,16.0,10.0,50.0
23f2ebdf4d6f7badc8bbd40af362f681,casa_construcao,50.0,894.0,1.0,866.0,21.0,18.0,21.0
b1ab8c16165f6d66427b01ac9b26e141,beleza_saude,40.0,735.0,1.0,150.0,16.0,2.0,11.0
e878662b68e175a58b5951e44574d5c8,,,,,2000.0,33.0,8.0,23.0
b2a276c8b8261ba2c2c46bcfa1f522ee,perfumaria,44.0,828.0,4.0,1000.0,20.0,20.0,20.0
9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,59.0,261.0,2.0,250.0,16.0,2.0,20.0
19421075ae0b585f2dc13ff149e2119d,esporte_lazer,32.0,1797.0,1.0,150.0,16.0,16.0,11.0
16cb37c8d7713ae295b4c1a92a3f338c,perfumaria,50.0,855.0,1.0,213.0,16.0,12.0,11.0
ee0c1cf2fbeae95205b4aa506f1469f0,perfumaria,44.0,334.0,1.0,200.0,16.0,16.0,13.0
cea1262b2dd1dd56c1b4f1f1c19b14d4,eletrodomesticos,59.0,138.0,1.0,200.0,27.0,13.0,17.0
11bbef4e2a44601d9dd471aa1fb433e6,beleza_saude,52.0,1222.0,2.0,838.0,28.0,14.0,21.0
ed6d2fe9a24cfdfd0f4c40094db5145b,livros_interesse_geral,23.0,727.0,1.0,1000.0,11.0,15.0,20.0
31aaae9f2af6869bff6b8cbbaf195e65,utilidades_domesticas,51.0,998.0,1.0,1300.0,22.0,36.0,22.0
f7ee078cfab4ad9144e1d75fd0258c5b,perfumaria,56.0,703.0,4.0,650.0,43.0,16.0,27.0
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49.0,223.0,1.0,400.0,30.0,30.0,40.0
1e1a186a03f0d98268516827690d4fd2,bebes,60.0,1078.0,4.0,575.0,16.0,18.0,17.0
03e4e6709b7d6415746769c0bc3e9131,brinquedos,42.0,762.0,2.0,3890.0,36.0,28.0,36.0
daafec509b3be08be40be8318dcd1b79,cama_mesa_banho,56.0,123.0,2.0,350.0,70.0,8.0,60.0
9e2ee57a77fedecd33b6914e9cf61199,beleza_saude,39.0,1083.0,1.0,100.0,16.0,16.0,16.0
310b993294194cea025dcc9c23637b62,utilidades_domesticas,54.0,417.0,2.0,8650.0,80.0,15.0,33.0
6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,56.0,237.0,3.0,100.0,16.0,12.0,12.0
51f876eb62be778c757503cf7f8a3b74,beleza_saude,33.0,198.0,1.0,67.0,17.0,15.0,14.0
e94df75b2e9a8b056be0c144a731f55c,pet_shop,56.0,1538.0,2.0,625.0,23.0,17.0,19.0
98d61056e0568ba048e5d78038790e77,automotivo,49.0,546.0,1.0,6400.0,63.0,11.0,63.0
b5a3bb1341d217322573b76c03d7b81e,cool_stuff,45.0,2066.0,1.0,1650.0,33.0,44.0,19.0
dc404a1496a08f9f5540c8b5d4b92925,brinquedos,46.0,753.0,2.0,1582.0,31.0,31.0,35.0
e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34.0,867.0,2.0,500.0,19.0,11.0,20.0
d678178aa4291cd25a755a90188375c8,moveis_decoracao,43.0,789.0,1.0,950.0,20.0,35.0,20.0
2cd4861a56a6f98288e0281e47f4b1d5,cama_mesa_banho,57.0,293.0,1.0,6250.0,60.0,10.0,40.0
0e362037e5f02f62c8ce89f49cb9d520,perfumaria,53.0,666.0,2.0,133.0,20.0,10.0,16.0
0f025e441822f059a260a6ec3001ec0e,cama_mesa_banho,47.0,612.0,1.0,550.0,30.0,6.0,22.0
b667e64d366991432e4c9c45ec4d6d1a,esporte_lazer,49.0,336.0,1.0,187.0,18.0,16.0,16.0
5496efb86aea6e3862b6cb394dc020f8,informatica_acessorios,55.0,545.0,1.0,800.0,30.0,16.0,16.0
0454c95c31d75e5f86c354896a3d9814,moveis_cozinha_area_de_servico_jantar_e_jardim,44.0,246.0,1.0,25000.0,98.0,14.0,40.0
5f6906793eb1d554d76c39398ce08693,moveis_decoracao,56.0,297.0,2.0,700.0,100.0,5.0,11.0
0dce093fc7ec4dec214256df878e3c08,relogios_presentes,57.0,1049.0,3.0,200.0,16.0,6.0,11.0
38db388d2fc1b20662fcfd3f38b0be28,construcao_ferramentas_construcao,60.0,2060.0,3.0,1700.0,16.0,32.0,34.0
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,63.0,927.0,9.0,7500.0,55.0,18.0,45.0
edc044b1d3b518153d2b3b2c811ff0e2,cool_stuff,60.0,1707.0,2.0,2200.0,62.0,7.0,35.0
20090bcd0d43eb49feb63d53d387780b,cool_stuff,63.0,2597.0,10.0,300.0,17.0,17.0,20.0
31945c8811d04df20bf86224210b4084,cool_stuff,48.0,919.0,5.0,900.0,40.0,17.0,18.0
4cde3ff89f4a66c712c088e5542ee7a6,moveis_decoracao,55.0,241.0,1.0,2100.0,50.0,12.0,40.0
51899631eb4e0fed8bd38bbff9894229,moveis_decoracao,61.0,370.0,1.0,600.0,32.0,2.0,20.0
884186aaa2ba70b64827a86966f583bd,cool_stuff,31.0,804.0,1.0,1185.0,26.0,26.0,33.0
25e2023ed83352bde98dc1490d14c3d8,brinquedos,30.0,1024.0,1.0,887.0,30.0,22.0,20.0
17d8b8e9c21ec0fc5b33724e32fe422e,cama_mesa_banho,26.0,212.0,2.0,1000.0,30.0,4.0,40.0
033e5e4f49acb5621c782ac8a37aa90b,malas_acessorios,43.0,533.0,2.0,175.0,16.0,10.0,16.0
3319ec949aa117693a4d6fd941858af9,malas_acessorios,36.0,468.0,1.0,1200.0,40.0,22.0,30.0
3f4a7c8646dfebf0d04ed19adab8e9cb,cama_mesa_banho,60.0,277.0,1.0,1950.0,37.0,8.0,35.0
9849ba603e33119ef0dcbdba63338aa2,moveis_sala,47.0,1322.0,1.0,24400.0,50.0,50.0,45.0
7f55769896fc6596e7251490b8b5e536,moveis_decoracao,45.0,520.0,3.0,450.0,30.0,10.0,25.0
53efd9ce31847b93ddaad249b879b88c,esporte_lazer,58.0,734.0,2.0,1200.0,82.0,16.0,14.0
7e0dc102074f8285580c9777f79c90cf,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0
66fb81c8c95a92236d7858a4303dc0a4,instrumentos_musicais,53.0,638.0,3.0,250.0,16.0,6.0,11.0
58e3e57e37601dce8a567e7c1f9e2090,brinquedos,56.0,526.0,2.0,450.0,16.0,11.0,16.0
7f1e346754bd4283e2261b71bc4bf4b0,consoles_games,17.0,1108.0,3.0,150.0,21.0,3.0,18.0
0c35aab0ba0e5a36a652fc2b10f2c102,industria_comercio_e_negocios,53.0,174.0,2.0,4917.0,33.0,23.0,33.0
09661a3f29765eeafd2f05d7ad22310f,instrumentos_musicais,59.0,504.0,6.0,6250.0,99.0,28.0,36.0
014a8a503291921f7b004a5215bb3c36,bebes,37.0,497.0,4.0,150.0,16.0,7.0,11.0
15b0e8706bf37a95f2bb3665c4cc4c6c,fashion_underwear_e_moda_praia,55.0,487.0,3.0,250.0,17.0,9.0,27.0
1937b3e587fc766c8d1cef0c11c6aa53,esporte_lazer,44.0,1675.0,1.0,300.0,18.0,11.0,16.0
be0dbdc3d67d55727a65d4cd696ca73c,informatica_acessorios,47.0,493.0,1.0,245.0,19.0,14.0,14.0
2149e9d51d629c16ce77c0f14c887e01,esporte_lazer,45.0,2768.0,3.0,200.0,18.0,16.0,11.0
cba54528d3adcef3c12d8e8b9a48bc17,cama_mesa_banho,30.0,1036.0,1.0,700.0,45.0,10.0,35.0
27f7b5c6bcf21bb57da65887d11cbd51,cama_mesa_banho,33.0,247.0,2.0,1200.0,40.0,10.0,30.0
214182ef6dd2635420e172166e7ee047,utilidades_domesticas,43.0,965.0,1.0,650.0,16.0,17.0,11.0
7fe14f1d9c5f003f196c92337d12810e,moveis_decoracao,39.0,534.0,1.0,650.0,65.0,2.0,13.0
d9fbc33029641ba345b15a2c8dd86f10,cama_mesa_banho,58.0,512.0,1.0,2250.0,38.0,8.0,38.0
fb310009e56c0ab32657c9c674bd402c,perfumaria,41.0,482.0,1.0,325.0,21.0,14.0,15.0
5ae2f57d379f89f995f9444cdb6d5c60,cool_stuff,53.0,1621.0,2.0,133.0,16.0,9.0,13.0
2d0090282bd77e1ae0f6336ba500facf,beleza_saude,32.0,534.0,2.0,150.0,17.0,9.0,12.0
c319f453652bff80bc8f9f71d87e56c1,bebes,46.0,715.0,6.0,260.0,24.0,19.0,20.0
134a6fc4a713a799266ebd6a4f4008d4,esporte_lazer,47.0,900.0,1.0,117.0,16.0,14.0,16.0
efd7af8312533d58ccb5ac26304dd3d5,automotivo,43.0,294.0,3.0,220.0,16.0,10.0,13.0
7a3bc1b5f3ad201ecd5d03d51d34bedd,beleza_saude,58.0,2881.0,1.0,250.0,17.0,11.0,15.0
af54833766006d685742bf140e6f0086,eletrodomesticos,60.0,171.0,1.0,1600.0,60.0,8.0,36.0
b0ed7fe63babb3e705115f53fa74b20c,eletrodomesticos,38.0,928.0,2.0,1200.0,28.0,8.0,13.0
253d579d3a543d50016d25936dc1be2e,brinquedos,53.0,286.0,2.0,300.0,16.0,20.0,20.0
5804729aafca1ebee7b26895d830586e,utilidades_domesticas,42.0,799.0,4.0,9850.0,31.0,61.0,31.0
fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,53.0,597.0,1.0,6550.0,30.0,30.0,30.0
